https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume IOTA,Volume USDT,tradecount
1687392000000,2023-06-22,IOTAUSDT,0.1719,0.1765,0.1674,0.1695,9817705.0,1688504.317,10990
1687305600000,2023-06-21,IOTAUSDT,0.1648,0.1733,0.1641,0.1719,9793533.0,1651100.3188,11577
1687219200000,2023-06-20,IOTAUSDT,0.1586,0.1655,0.1567,0.1648,8012379.0,1287942.5889,7848
1687132800000,2023-06-19,IOTAUSDT,0.1584,0.1614,0.1564,0.1586,8187912.0,1301313.4248,7164
1687046400000,2023-06-18,IOTAUSDT,0.1589,0.162,0.1567,0.1583,2974060.0,473691.4705,3909
1686960000000,2023-06-17,IOTAUSDT,0.1577,0.1637,0.1565,0.1588,5137601.0,825168.1708,6136
1686873600000,2023-06-16,IOTAUSDT,0.1531,0.159,0.1506,0.1577,5858469.0,902099.9627,6702
1686787200000,2023-06-15,IOTAUSDT,0.1526,0.1548,0.1469,0.153,9777915.0,1474887.4759,10976
1686700800000,2023-06-14,IOTAUSDT,0.1561,0.1589,0.1481,0.1526,8457836.0,1308954.6124,9159
1686614400000,2023-06-13,IOTAUSDT,0.1586,0.1611,0.1547,0.1561,9959300.0,1572603.7498,8841
1686528000000,2023-06-12,IOTAUSDT,0.1585,0.1596,0.153,0.1586,10387389.0,1627642.5517,8569
1686441600000,2023-06-11,IOTAUSDT,0.1576,0.1595,0.1538,0.1586,9733369.0,1525690.7694,10308
1686355200000,2023-06-10,IOTAUSDT,0.1767,0.177,0.1353,0.1575,35733018.03,5404370.163833,45666
1686268800000,2023-06-09,IOTAUSDT,0.1796,0.1809,0.1748,0.1765,10736654.0,1908388.913,12635
1686182400000,2023-06-08,IOTAUSDT,0.1799,0.1829,0.177,0.1795,7480561.0,1350939.3463,9436
1686096000000,2023-06-07,IOTAUSDT,0.1865,0.1865,0.1767,0.1801,11156254.0,2024450.6512,13643
1686009600000,2023-06-06,IOTAUSDT,0.184,0.1887,0.1753,0.1865,21223625.0,3864950.1292,20285
1685923200000,2023-06-05,IOTAUSDT,0.2034,0.2054,0.1786,0.1839,20095757.0,3848292.891,29461
1685836800000,2023-06-04,IOTAUSDT,0.2065,0.2086,0.2019,0.2035,13554420.0,2777096.2704,18207
1685750400000,2023-06-03,IOTAUSDT,0.2001,0.2091,0.1983,0.2066,17127937.0,3493779.4037,22685
1685664000000,2023-06-02,IOTAUSDT,0.1997,0.2023,0.1954,0.2001,13955982.0,2779891.8127,22502
1685577600000,2023-06-01,IOTAUSDT,0.1996,0.2072,0.1978,0.1997,20789625.0,4199822.7951,30611
1685491200000,2023-05-31,IOTAUSDT,0.2012,0.2051,0.1947,0.1996,25516916.0,5095435.6049,36829
1685404800000,2023-05-30,IOTAUSDT,0.21,0.2266,0.2013,0.2014,34443898.0,7438340.1671,57869
1685318400000,2023-05-29,IOTAUSDT,0.2021,0.211,0.1992,0.2099,17925730.0,3669347.3094,23550
1685232000000,2023-05-28,IOTAUSDT,0.1968,0.2048,0.1964,0.202,9525128.0,1913035.0114,14716
1685145600000,2023-05-27,IOTAUSDT,0.1927,0.203,0.1914,0.1968,7465229.0,1451304.3893,9560
1685059200000,2023-05-26,IOTAUSDT,0.1938,0.1966,0.192,0.1927,8370899.0,1629512.5622,10991
1684972800000,2023-05-25,IOTAUSDT,0.1901,0.1942,0.186,0.1939,11241297.0,2148191.4485,12042
1684886400000,2023-05-24,IOTAUSDT,0.1908,0.1922,0.185,0.19,15745186.0,2989055.0697,16590
1684800000000,2023-05-23,IOTAUSDT,0.1838,0.1928,0.1829,0.1908,15357470.0,2895681.7594,18250
1684713600000,2023-05-22,IOTAUSDT,0.1761,0.1846,0.1738,0.1836,15333362.0,2762870.66,15926
1684627200000,2023-05-21,IOTAUSDT,0.1786,0.1791,0.1742,0.1764,8273512.0,1458715.2022,10122
1684540800000,2023-05-20,IOTAUSDT,0.1822,0.1841,0.1773,0.1785,13870991.0,2513146.4579,9762
1684454400000,2023-05-19,IOTAUSDT,0.1822,0.184,0.1806,0.1821,13118860.0,2388044.0542,13371
1684368000000,2023-05-18,IOTAUSDT,0.1846,0.1855,0.1801,0.1823,7784883.0,1426023.6938,9398
1684281600000,2023-05-17,IOTAUSDT,0.1815,0.186,0.1785,0.1845,8034444.0,1466552.2249,9789
1684195200000,2023-05-16,IOTAUSDT,0.1799,0.1819,0.1777,0.1814,5963868.0,1073530.3656,8785
1684108800000,2023-05-15,IOTAUSDT,0.177,0.1832,0.1744,0.1799,7644887.0,1370455.0172,11180
1684022400000,2023-05-14,IOTAUSDT,0.1765,0.1788,0.1751,0.177,3621861.0,640525.4675,5693
1683936000000,2023-05-13,IOTAUSDT,0.1792,0.1795,0.1752,0.1765,3910678.0,692134.0998,7612
1683849600000,2023-05-12,IOTAUSDT,0.1767,0.1792,0.1718,0.1792,6459259.0,1134230.8056,10218
1683763200000,2023-05-11,IOTAUSDT,0.1802,0.1803,0.1734,0.1766,6900861.0,1222867.7024,9937
1683676800000,2023-05-10,IOTAUSDT,0.1796,0.1838,0.1715,0.1801,10908643.0,1951633.1024,15018
1683590400000,2023-05-09,IOTAUSDT,0.1802,0.1849,0.1777,0.1796,14130374.0,2559611.6294,14791
1683504000000,2023-05-08,IOTAUSDT,0.1917,0.1931,0.1728,0.1803,12778135.0,2311302.0385,19002
1683417600000,2023-05-07,IOTAUSDT,0.192,0.1943,0.1901,0.1918,3148343.0,605683.5075,5645
1683331200000,2023-05-06,IOTAUSDT,0.1992,0.2002,0.1898,0.1921,7215880.0,1395933.3099,10036
1683244800000,2023-05-05,IOTAUSDT,0.1955,0.2002,0.1948,0.1992,6505653.0,1286899.5111,9765
1683158400000,2023-05-04,IOTAUSDT,0.1995,0.2005,0.1937,0.1954,8597634.0,1697876.183,12185
1683072000000,2023-05-03,IOTAUSDT,0.1957,0.2007,0.19,0.1996,10621110.0,2061884.5017,14321
1682985600000,2023-05-02,IOTAUSDT,0.1933,0.1958,0.1912,0.1957,7270441.0,1407831.9775,10005
1682899200000,2023-05-01,IOTAUSDT,0.1971,0.1986,0.19,0.1933,8718481.0,1688525.1424,13302
1682812800000,2023-04-30,IOTAUSDT,0.2011,0.203,0.1968,0.1972,5621397.0,1123396.7512,10396
1682726400000,2023-04-29,IOTAUSDT,0.2002,0.2029,0.1989,0.2012,6514733.0,1310918.3039,6827
1682640000000,2023-04-28,IOTAUSDT,0.2013,0.2017,0.1963,0.2001,7229643.0,1444533.5361,12402
1682553600000,2023-04-27,IOTAUSDT,0.1974,0.2039,0.1958,0.2013,10248170.0,2047339.2026,13944
1682467200000,2023-04-26,IOTAUSDT,0.2019,0.2076,0.1877,0.1974,14578134.0,2897013.2809,17848
1682380800000,2023-04-25,IOTAUSDT,0.1998,0.2028,0.1931,0.2019,9255113.0,1824587.2933,10759
1682294400000,2023-04-24,IOTAUSDT,0.1996,0.2015,0.1944,0.1997,8831588.0,1750791.1816,10228
1682208000000,2023-04-23,IOTAUSDT,0.2028,0.2028,0.1949,0.1996,6737922.0,1343736.9939,9043
1682121600000,2023-04-22,IOTAUSDT,0.1999,0.2033,0.1976,0.2029,4888704.0,978140.9812,7082
1682035200000,2023-04-21,IOTAUSDT,0.2082,0.2106,0.1964,0.2,14582984.0,2975363.5396,18537
1681948800000,2023-04-20,IOTAUSDT,0.2075,0.2114,0.2017,0.2081,13320973.0,2755557.7447,16487
1681862400000,2023-04-19,IOTAUSDT,0.2284,0.229,0.2028,0.2075,19174614.0,4077086.9832,28836
1681776000000,2023-04-18,IOTAUSDT,0.2235,0.2298,0.221,0.2285,8337672.0,1888790.4482,14246
1681689600000,2023-04-17,IOTAUSDT,0.2289,0.2297,0.2195,0.2235,11475023.0,2569977.8065,16450
1681603200000,2023-04-16,IOTAUSDT,0.225,0.2299,0.2209,0.2289,9779227.0,2210632.2551,15948
1681516800000,2023-04-15,IOTAUSDT,0.2273,0.2284,0.2223,0.2251,11852682.0,2660110.5176,14994
1681430400000,2023-04-14,IOTAUSDT,0.2231,0.2295,0.2199,0.2273,15733701.0,3544269.5333,26947
1681344000000,2023-04-13,IOTAUSDT,0.2209,0.2238,0.2173,0.2231,11807414.0,2608454.335,18789
1681257600000,2023-04-12,IOTAUSDT,0.2267,0.2272,0.214,0.2209,15996893.0,3500243.1715,29513
1681171200000,2023-04-11,IOTAUSDT,0.2268,0.2288,0.2231,0.2267,11846640.0,2680118.9779,20533
1681084800000,2023-04-10,IOTAUSDT,0.2236,0.2275,0.2187,0.2267,8579236.0,1908373.7214,16191
1680998400000,2023-04-09,IOTAUSDT,0.2247,0.2266,0.2163,0.2236,10732255.0,2365698.3829,18041
1680912000000,2023-04-08,IOTAUSDT,0.2287,0.2312,0.2231,0.2248,9426405.0,2144242.1953,16234
1680825600000,2023-04-07,IOTAUSDT,0.2274,0.2389,0.2241,0.2287,19828436.0,4572721.1068,29557
1680739200000,2023-04-06,IOTAUSDT,0.2296,0.239,0.2237,0.2273,34777266.0,8020003.9558,46390
1680652800000,2023-04-05,IOTAUSDT,0.2218,0.2305,0.2195,0.2298,13408780.0,3018124.3428,19818
1680566400000,2023-04-04,IOTAUSDT,0.2158,0.2244,0.2127,0.2218,20331968.0,4452301.1966,32430
1680480000000,2023-04-03,IOTAUSDT,0.2157,0.2175,0.2054,0.2159,15273878.0,3256473.0066,24840
1680393600000,2023-04-02,IOTAUSDT,0.2234,0.2268,0.212,0.2158,9111356.0,1993739.0333,14395
1680307200000,2023-04-01,IOTAUSDT,0.2168,0.2255,0.2167,0.2235,12660740.0,2804779.3965,19616
1680220800000,2023-03-31,IOTAUSDT,0.211,0.2182,0.2066,0.2168,9346523.0,1983227.2265,15779
1680134400000,2023-03-30,IOTAUSDT,0.2155,0.2175,0.2064,0.2111,10665254.0,2254497.1034,16824
1680048000000,2023-03-29,IOTAUSDT,0.2039,0.2166,0.2036,0.2156,14425285.0,3048437.4229,19238
1679961600000,2023-03-28,IOTAUSDT,0.1996,0.2079,0.197,0.2038,11464325.0,2308182.7877,15350
1679875200000,2023-03-27,IOTAUSDT,0.2093,0.2101,0.1946,0.1996,16908701.0,3394537.2775,19977
1679788800000,2023-03-26,IOTAUSDT,0.2049,0.2138,0.203,0.2093,10830528.0,2272524.1847,17827
1679702400000,2023-03-25,IOTAUSDT,0.2085,0.2107,0.2012,0.2049,13273811.0,2715899.623,19235
1679616000000,2023-03-24,IOTAUSDT,0.2164,0.2174,0.2039,0.2086,13062931.0,2742636.8041,15776
1679529600000,2023-03-23,IOTAUSDT,0.2079,0.2174,0.2054,0.2165,16328796.0,3475514.1328,21388
1679443200000,2023-03-22,IOTAUSDT,0.2198,0.2199,0.1997,0.2078,20188542.0,4274657.7201,26917
1679356800000,2023-03-21,IOTAUSDT,0.2123,0.2221,0.2065,0.2197,12142659.0,2616589.5878,17230
1679270400000,2023-03-20,IOTAUSDT,0.2229,0.225,0.2111,0.2122,12295527.0,2690967.9312,19380
1679184000000,2023-03-19,IOTAUSDT,0.2181,0.2262,0.2168,0.2228,9105733.0,2020702.3756,14875
1679097600000,2023-03-18,IOTAUSDT,0.2296,0.2326,0.2152,0.2181,18672393.0,4192675.0457,24932
1679011200000,2023-03-17,IOTAUSDT,0.2119,0.23,0.2108,0.2296,14013376.0,3083332.3724,26118
1678924800000,2023-03-16,IOTAUSDT,0.2046,0.2126,0.2018,0.2121,11202889.0,2318373.8277,19364
1678838400000,2023-03-15,IOTAUSDT,0.2191,0.2226,0.1982,0.2047,16187819.0,3414873.1592,25585
1678752000000,2023-03-14,IOTAUSDT,0.2153,0.2238,0.2104,0.219,13568954.0,2954167.0374,23662
1678665600000,2023-03-13,IOTAUSDT,0.2027,0.2171,0.1975,0.2152,13658698.0,2817364.985,22016
1678579200000,2023-03-12,IOTAUSDT,0.1914,0.2028,0.1885,0.2028,11660841.0,2262532.0065,20039
1678492800000,2023-03-11,IOTAUSDT,0.1872,0.1928,0.1786,0.1914,13247498.0,2469203.6474,18112
1678406400000,2023-03-10,IOTAUSDT,0.1912,0.1915,0.1768,0.1874,17468445.0,3213782.1085,22978
1678320000000,2023-03-09,IOTAUSDT,0.1997,0.2089,0.1858,0.1911,16784093.0,3353234.4071,25888
1678233600000,2023-03-08,IOTAUSDT,0.2085,0.2092,0.196,0.1997,10295927.0,2076811.9379,17654
1678147200000,2023-03-07,IOTAUSDT,0.2128,0.2154,0.202,0.2086,14346020.0,2978142.5305,18925
1678060800000,2023-03-06,IOTAUSDT,0.2156,0.2156,0.2098,0.2129,7120345.0,1514785.9497,12044
1677974400000,2023-03-05,IOTAUSDT,0.2164,0.22,0.214,0.2156,4911075.0,1068160.9692,8214
1677888000000,2023-03-04,IOTAUSDT,0.2226,0.224,0.2113,0.2164,5933959.0,1296187.3692,9028
1677801600000,2023-03-03,IOTAUSDT,0.2405,0.2405,0.215,0.2226,17157575.0,3819064.0365,23383
1677715200000,2023-03-02,IOTAUSDT,0.2509,0.2513,0.2342,0.2404,12746834.0,3063131.5643,17181
1677628800000,2023-03-01,IOTAUSDT,0.24,0.2515,0.2366,0.2511,13788231.0,3414911.2214,21605
1677542400000,2023-02-28,IOTAUSDT,0.2474,0.2481,0.2362,0.2397,10909281.0,2647747.2483,14448
1677456000000,2023-02-27,IOTAUSDT,0.2522,0.2553,0.2426,0.2475,21600318.0,5369608.6002,29982
1677369600000,2023-02-26,IOTAUSDT,0.2563,0.2563,0.2464,0.2521,11756564.0,2948482.3203,17964
1677283200000,2023-02-25,IOTAUSDT,0.2528,0.2677,0.2494,0.2562,28442789.0,7383483.7396,47112
1677196800000,2023-02-24,IOTAUSDT,0.254,0.266,0.2461,0.2528,28227957.0,7248978.4781,43284
1677110400000,2023-02-23,IOTAUSDT,0.2554,0.2583,0.248,0.2541,11341346.0,2880593.299,18325
1677024000000,2023-02-22,IOTAUSDT,0.2568,0.2588,0.244,0.2553,13328335.0,3329093.842,24112
1676937600000,2023-02-21,IOTAUSDT,0.2683,0.2694,0.2505,0.2569,15531026.0,4027051.0118,24810
1676851200000,2023-02-20,IOTAUSDT,0.2519,0.2746,0.2452,0.2683,23870919.0,6315594.4993,36928
1676764800000,2023-02-19,IOTAUSDT,0.2483,0.2566,0.242,0.2519,12479451.0,3129106.9876,20527
1676678400000,2023-02-18,IOTAUSDT,0.2454,0.2509,0.2433,0.2483,8762805.0,2166933.6412,13719
1676592000000,2023-02-17,IOTAUSDT,0.2342,0.2485,0.2334,0.2455,14444336.0,3473729.28,23263
1676505600000,2023-02-16,IOTAUSDT,0.248,0.25,0.2331,0.2342,14325663.0,3507798.001,25628
1676419200000,2023-02-15,IOTAUSDT,0.2329,0.2483,0.2307,0.248,11836533.0,2831190.4096,19473
1676332800000,2023-02-14,IOTAUSDT,0.2272,0.2332,0.2239,0.2329,11070829.0,2530781.3076,18584
1676246400000,2023-02-13,IOTAUSDT,0.2319,0.2358,0.2211,0.2272,13547379.0,3078812.8579,25322
1676160000000,2023-02-12,IOTAUSDT,0.2345,0.2381,0.2284,0.232,5425633.0,1267280.5087,10480
1676073600000,2023-02-11,IOTAUSDT,0.231,0.2363,0.227,0.2344,8913242.0,2061892.9228,13732
1675987200000,2023-02-10,IOTAUSDT,0.2291,0.2349,0.2271,0.2311,12337655.0,2846500.7433,22599
1675900800000,2023-02-09,IOTAUSDT,0.2462,0.2489,0.2213,0.2289,20014564.0,4727919.2422,33615
1675814400000,2023-02-08,IOTAUSDT,0.2508,0.2542,0.236,0.2461,12590909.0,3118736.1195,21567
1675728000000,2023-02-07,IOTAUSDT,0.2414,0.2515,0.2372,0.2508,15364248.0,3737583.6759,23507
1675641600000,2023-02-06,IOTAUSDT,0.2378,0.2548,0.2375,0.2413,21785931.0,5369007.9292,34799
1675555200000,2023-02-05,IOTAUSDT,0.245,0.2562,0.2322,0.2378,17743330.0,4327840.0329,28861
1675468800000,2023-02-04,IOTAUSDT,0.2384,0.2472,0.2375,0.2448,12535486.0,3044987.1086,18593
1675382400000,2023-02-03,IOTAUSDT,0.2311,0.2387,0.23,0.2384,12503209.0,2931584.7667,19608
1675296000000,2023-02-02,IOTAUSDT,0.2334,0.2402,0.2291,0.2311,12791692.0,3002853.7128,18672
1675209600000,2023-02-01,IOTAUSDT,0.227,0.2341,0.2152,0.2333,13176452.0,2947721.2999,22267
1675123200000,2023-01-31,IOTAUSDT,0.2237,0.2284,0.2201,0.227,10452194.0,2344326.9929,16464
1675036800000,2023-01-30,IOTAUSDT,0.2409,0.2422,0.2177,0.2237,13768655.0,3151140.4973,22341
1674950400000,2023-01-29,IOTAUSDT,0.2371,0.2423,0.2345,0.241,7634069.0,1826672.5528,13088
1674864000000,2023-01-28,IOTAUSDT,0.245,0.245,0.2324,0.2371,11678026.0,2787622.5624,17065
1674777600000,2023-01-27,IOTAUSDT,0.2317,0.25,0.2246,0.245,35517991.0,8526988.9951,51100
1674691200000,2023-01-26,IOTAUSDT,0.2285,0.2337,0.2236,0.2317,11256803.0,2576212.6842,18884
1674604800000,2023-01-25,IOTAUSDT,0.2192,0.2321,0.2098,0.228,13914971.0,3063312.2865,22610
1674518400000,2023-01-24,IOTAUSDT,0.2301,0.2419,0.2167,0.2192,19260008.0,4475109.2813,29222
1674432000000,2023-01-23,IOTAUSDT,0.2243,0.2308,0.2217,0.2302,13070722.0,2961786.5845,20285
1674345600000,2023-01-22,IOTAUSDT,0.2168,0.233,0.2165,0.2242,15214997.0,3428380.1733,26343
1674259200000,2023-01-21,IOTAUSDT,0.2195,0.2238,0.214,0.2167,14243099.0,3134863.9406,23007
1674172800000,2023-01-20,IOTAUSDT,0.2054,0.2202,0.203,0.2195,13008571.0,2731419.3839,19113
1674086400000,2023-01-19,IOTAUSDT,0.2007,0.2073,0.2002,0.2052,10489814.0,2136436.3761,15387
1674000000000,2023-01-18,IOTAUSDT,0.2152,0.2205,0.1998,0.2008,19790448.0,4172603.1171,31246
1673913600000,2023-01-17,IOTAUSDT,0.2125,0.223,0.2083,0.2152,18110324.0,3919828.4823,24880
1673827200000,2023-01-16,IOTAUSDT,0.2145,0.2198,0.204,0.2125,18251611.0,3872579.9542,23672
1673740800000,2023-01-15,IOTAUSDT,0.2126,0.2202,0.2072,0.2145,17711858.0,3787139.8404,22744
1673654400000,2023-01-14,IOTAUSDT,0.2022,0.2161,0.1985,0.2127,21550452.0,4479614.5634,30933
1673568000000,2023-01-13,IOTAUSDT,0.1962,0.2022,0.1917,0.202,10422222.0,2051170.0794,14590
1673481600000,2023-01-12,IOTAUSDT,0.1929,0.1974,0.1869,0.1962,12735394.0,2455816.7869,20407
1673395200000,2023-01-11,IOTAUSDT,0.1903,0.1931,0.1846,0.1928,8181549.0,1540473.8875,10059
1673308800000,2023-01-10,IOTAUSDT,0.1865,0.1913,0.1833,0.1905,9258043.0,1730636.7621,11253
1673222400000,2023-01-09,IOTAUSDT,0.1827,0.1915,0.1817,0.1865,13550109.0,2532588.2014,14265
1673136000000,2023-01-08,IOTAUSDT,0.1801,0.1838,0.177,0.1826,4994872.0,896587.4817,5106
1673049600000,2023-01-07,IOTAUSDT,0.1823,0.1845,0.179,0.1801,4159810.0,755461.1524,4431
1672963200000,2023-01-06,IOTAUSDT,0.1804,0.1828,0.1739,0.1824,8523023.0,1518814.7148,7953
1672876800000,2023-01-05,IOTAUSDT,0.1787,0.1821,0.1769,0.1803,6309041.0,1132300.0938,6078
1672790400000,2023-01-04,IOTAUSDT,0.1782,0.1815,0.1763,0.1786,9512141.0,1702472.3786,9749
1672704000000,2023-01-03,IOTAUSDT,0.1813,0.1836,0.177,0.1783,8367952.0,1506715.094,8259
1672617600000,2023-01-02,IOTAUSDT,0.172,0.1834,0.1694,0.1813,8583180.0,1527108.6527,9216
1672531200000,2023-01-01,IOTAUSDT,0.169,0.1722,0.1678,0.1718,3631621.0,618238.1409,3533
1672444800000,2022-12-31,IOTAUSDT,0.17,0.173,0.1681,0.1688,2638198.0,451143.9079,3041
1672358400000,2022-12-30,IOTAUSDT,0.1694,0.1715,0.1664,0.17,5675259.0,960086.9834,6067
1672272000000,2022-12-29,IOTAUSDT,0.1698,0.1721,0.1663,0.1693,6693660.0,1134524.1383,6801
1672185600000,2022-12-28,IOTAUSDT,0.1731,0.1734,0.1649,0.1698,9356239.0,1579334.8966,8533
1672099200000,2022-12-27,IOTAUSDT,0.1763,0.177,0.1715,0.1729,5512586.0,960336.7887,5301
1672012800000,2022-12-26,IOTAUSDT,0.1729,0.1763,0.1696,0.1762,5486976.0,945555.6522,6653
1671926400000,2022-12-25,IOTAUSDT,0.1706,0.1765,0.1704,0.1727,14110501.0,2445517.4825,13959
1671840000000,2022-12-24,IOTAUSDT,0.1702,0.1712,0.168,0.1707,3560784.0,604762.3027,4455
1671753600000,2022-12-23,IOTAUSDT,0.1673,0.1707,0.1666,0.17,6634790.0,1121860.1206,7085
1671667200000,2022-12-22,IOTAUSDT,0.1655,0.1676,0.1635,0.1673,9602539.0,1588885.116,7882
1671580800000,2022-12-21,IOTAUSDT,0.1662,0.1675,0.1616,0.1654,7693251.0,1268886.3626,8667
1671494400000,2022-12-20,IOTAUSDT,0.16,0.1674,0.1586,0.1662,8043947.0,1324615.8755,10961
1671408000000,2022-12-19,IOTAUSDT,0.1683,0.1703,0.1559,0.16,11946149.0,1963885.2113,12700
1671321600000,2022-12-18,IOTAUSDT,0.1709,0.1723,0.1671,0.1681,6054461.0,1026238.0863,6639
1671235200000,2022-12-17,IOTAUSDT,0.1644,0.1723,0.1626,0.1709,13555073.0,2274428.95,13162
1671148800000,2022-12-16,IOTAUSDT,0.1862,0.1873,0.1612,0.1645,27793288.47,4919236.19385,25803
1671062400000,2022-12-15,IOTAUSDT,0.1962,0.1982,0.18,0.1861,25449391.0,4819211.9268,19985
1670976000000,2022-12-14,IOTAUSDT,0.2046,0.206,0.1901,0.1963,23594555.0,4703425.599476,20816
1670889600000,2022-12-13,IOTAUSDT,0.2026,0.2059,0.1952,0.2045,14324562.0,2889713.044,15803
1670803200000,2022-12-12,IOTAUSDT,0.2076,0.2078,0.197,0.2027,9740905.0,1961854.1764,13075
1670716800000,2022-12-11,IOTAUSDT,0.2088,0.2116,0.2068,0.2078,4184759.0,877254.1175,5564
1670630400000,2022-12-10,IOTAUSDT,0.2058,0.2185,0.2055,0.2088,8307623.0,1736487.6974,8170
1670544000000,2022-12-09,IOTAUSDT,0.208,0.2175,0.2042,0.2059,8310038.0,1721454.9746,9323
1670457600000,2022-12-08,IOTAUSDT,0.2058,0.2088,0.2014,0.208,8618829.0,1768909.7433,11316
1670371200000,2022-12-07,IOTAUSDT,0.2133,0.2139,0.2037,0.2056,9361304.0,1935236.1877,11319
1670284800000,2022-12-06,IOTAUSDT,0.2143,0.2187,0.2096,0.2133,8850161.0,1888234.0211,11358
1670198400000,2022-12-05,IOTAUSDT,0.2119,0.2165,0.2117,0.2143,8992459.0,1925681.7974,10784
1670112000000,2022-12-04,IOTAUSDT,0.2105,0.2143,0.2102,0.212,4686365.0,991792.6034,6101
1670025600000,2022-12-03,IOTAUSDT,0.2139,0.2159,0.21,0.2106,4690310.0,1002925.1749,6767
1669939200000,2022-12-02,IOTAUSDT,0.212,0.2157,0.2079,0.2139,14100896.0,2994712.2612,13158
1669852800000,2022-12-01,IOTAUSDT,0.2161,0.2164,0.2097,0.212,10201098.0,2172848.0472,12341
1669766400000,2022-11-30,IOTAUSDT,0.2099,0.2174,0.2096,0.2161,8776603.0,1879971.346,12299
1669680000000,2022-11-29,IOTAUSDT,0.2074,0.2126,0.2054,0.2097,7757703.0,1624724.0347,11010
1669593600000,2022-11-28,IOTAUSDT,0.213,0.215,0.2034,0.2075,9002550.0,1865295.9068,13511
1669507200000,2022-11-27,IOTAUSDT,0.2144,0.2199,0.212,0.213,4516058.0,976464.2359,7820
1669420800000,2022-11-26,IOTAUSDT,0.2123,0.2168,0.2121,0.2144,4297818.0,921183.9447,6876
1669334400000,2022-11-25,IOTAUSDT,0.2158,0.2158,0.2094,0.2122,7618403.0,1614018.4237,10864
1669248000000,2022-11-24,IOTAUSDT,0.219,0.2209,0.2118,0.2158,12333688.0,2671155.3888,16367
1669161600000,2022-11-23,IOTAUSDT,0.2153,0.2204,0.2109,0.219,13865901.0,2996172.6927,15877
1669075200000,2022-11-22,IOTAUSDT,0.2145,0.216,0.2047,0.2153,10944982.0,2305439.248,16343
1668988800000,2022-11-21,IOTAUSDT,0.2123,0.2263,0.204,0.2144,25805087.0,5507179.7932,37083
1668902400000,2022-11-20,IOTAUSDT,0.223,0.2338,0.2116,0.2125,10875061.0,2442873.0077,18047
1668816000000,2022-11-19,IOTAUSDT,0.2183,0.2244,0.215,0.223,4801082.0,1060588.7572,8092
1668729600000,2022-11-18,IOTAUSDT,0.2186,0.2217,0.216,0.2182,5524935.0,1208629.963,8506
1668643200000,2022-11-17,IOTAUSDT,0.2182,0.2207,0.2115,0.2186,6378140.0,1382433.3802,10142
1668556800000,2022-11-16,IOTAUSDT,0.2231,0.2281,0.214,0.2182,8198349.0,1810326.7305,13837
1668470400000,2022-11-15,IOTAUSDT,0.2192,0.2282,0.2154,0.2231,11809098.0,2636127.2266,20032
1668384000000,2022-11-14,IOTAUSDT,0.2138,0.2221,0.2014,0.2192,13766692.0,2934207.1638,27338
1668297600000,2022-11-13,IOTAUSDT,0.2171,0.2212,0.2097,0.2139,8477701.0,1826298.2457,13369
1668211200000,2022-11-12,IOTAUSDT,0.2305,0.2306,0.2154,0.2171,10725528.0,2378702.0295,14209
1668124800000,2022-11-11,IOTAUSDT,0.235,0.2448,0.2169,0.2302,22106168.0,5044073.0822,28413
1668038400000,2022-11-10,IOTAUSDT,0.2044,0.255,0.2012,0.2351,35401302.0,7896558.9336,52277
1667952000000,2022-11-09,IOTAUSDT,0.2341,0.2664,0.1938,0.2043,33878668.0,7397621.860061,48878
1667865600000,2022-11-08,IOTAUSDT,0.2612,0.2708,0.2047,0.2346,38263545.0,9203257.417058,60159
1667779200000,2022-11-07,IOTAUSDT,0.2599,0.2654,0.2531,0.2612,10893557.0,2842238.2632,18370
1667692800000,2022-11-06,IOTAUSDT,0.2721,0.2774,0.2591,0.26,8665439.0,2346804.1599,18116
1667606400000,2022-11-05,IOTAUSDT,0.2713,0.2788,0.2671,0.2723,11514513.0,3149001.5223,22132
1667520000000,2022-11-04,IOTAUSDT,0.255,0.2734,0.2536,0.2712,13276324.0,3519196.8726,25821
1667433600000,2022-11-03,IOTAUSDT,0.2492,0.2579,0.2483,0.255,8353072.0,2127016.7748,14864
1667347200000,2022-11-02,IOTAUSDT,0.2554,0.2569,0.2447,0.2491,10798045.0,2711764.5878,18548
1667260800000,2022-11-01,IOTAUSDT,0.2583,0.2624,0.2551,0.2554,6099876.0,1579909.872,10233
1667174400000,2022-10-31,IOTAUSDT,0.2604,0.2641,0.2556,0.2582,8323350.0,2157139.1625,13335
1667088000000,2022-10-30,IOTAUSDT,0.2583,0.2672,0.2559,0.2603,9334604.0,2443013.1224,16210
1667001600000,2022-10-29,IOTAUSDT,0.2559,0.2638,0.2555,0.2584,9230830.0,2392963.6177,14979
1666915200000,2022-10-28,IOTAUSDT,0.2507,0.2578,0.2482,0.2558,10556378.0,2664888.9598,15592
1666828800000,2022-10-27,IOTAUSDT,0.2572,0.2646,0.2485,0.2507,9277319.0,2384319.2816,15338
1666742400000,2022-10-26,IOTAUSDT,0.2527,0.259,0.2525,0.257,7935993.0,2036258.5655,12733
1666656000000,2022-10-25,IOTAUSDT,0.2478,0.257,0.2452,0.2526,7370086.0,1851524.0944,11583
1666569600000,2022-10-24,IOTAUSDT,0.2496,0.2509,0.2424,0.2478,4446474.0,1095119.9648,6885
1666483200000,2022-10-23,IOTAUSDT,0.2471,0.2513,0.2404,0.2495,3738589.0,920123.4572,6033
